Ensembl ID;Genes;Transcript Start;Transcript End;Chromosome;CCDS.ID;RefSeq
ENSMUST00000067663;Psmc3;91054009;91059432;2;CCDS16423;NM_008948
ENSMUST00000067664;Ywhae;75732869;75765845;11;CCDS25056;NM_009536
ENSMUST00000067689;Tnrc6b;80711313;80941085;15;CCDS37146;"NM_177124; NM_144812"
ENSMUST00000067744;Cggbp1;64851996;64859507;16;CCDS28266;"NM_178647; NM_001357416"
ENSMUST00000067955;Dph3;32080569;32085609;14;CCDS36861;NM_172254
ENSMUST00000067976;Ppp2r5a;191351975;191397041;1;CCDS15620;NM_144880
ENSMUST00000068056;Ddx39b;35241746;35253707;17;CCDS28695;NM_019693
ENSMUST00000068259;Klhdc10;30401896;30455179;6;CCDS19971;NM_029742
ENSMUST00000068387;Ep300;81585397;81652077;15;CCDS37149;NM_177821
ENSMUST00000068407;Commd5;76899910;76901305;15;CCDS27594;NM_025536
ENSMUST00000068532;Cgrrf1;46832125;46854193;14;CCDS26981;"NM_026832; NM_001360454"
ENSMUST00000068697;Kcmf1;72841114;72899979;6;CCDS39518;NM_019715
ENSMUST00000068714;Sos1;80393751;80479969;17;CCDS37704;NM_009231
ENSMUST00000068725;Marc2;184813068;184845881;1;CCDS15594;NM_133684
ENSMUST00000068805;Eif2d;131153181;131173478;1;CCDS48354;NM_001136070
ENSMUST00000068825;Nub1;24685824;24710378;5;CCDS39030;NM_016736
ENSMUST00000068856;Snupn;56950878;56983206;9;CCDS23214;NM_178374
ENSMUST00000068975;Zfp180;24081924;24107713;7;CCDS39823;"NM_001289634; NM_001289640; NM_001045486; NM_001289641; NM_001289637"
ENSMUST00000069107;Mapk1;16983382;17047453;16;CCDS27992;"NM_011949; NM_001357115"
ENSMUST00000069195;Zfp46;136286067;136293942;4;CCDS18804;"NM_001356308; NM_009557"
ENSMUST00000069456;Ncor1;62401383;62457323;11;CCDS56782;NM_177229
ENSMUST00000069557;Smad5;56703010;56742377;13;CCDS26565;NM_008541
ENSMUST00000069580;Rnf181;72359714;72362432;6;CCDS20240;"NM_001331173; NM_001331170; NM_025607"
ENSMUST00000069597;Csnk1g3;53862122;53955548;18;CCDS37823;NM_152809
ENSMUST00000069637;Zfp277;40315046;40445902;12;CCDS25894;NM_178845
ENSMUST00000069692;Zfp277;40315046;40445774;12;CCDS36435;NM_172575
ENSMUST00000069718;Fto;91313525;91668439;8;CCDS22521;NM_011936
ENSMUST00000069747;Emc7;112454997;112472162;2;CCDS16555;NM_133749
ENSMUST00000069949;Hnrnpa2b1;51460932;51469894;6;CCDS51773;NM_182650
ENSMUST00000070117;Cnot10;114585878;114640074;9;CCDS40794;NM_153585
ENSMUST00000070198;Ppp3ca;136670124;136937727;3;CCDS80027;NM_001293622
ENSMUST00000070210;Atad1;32672822;32739786;19;CCDS29752;
ENSMUST00000070345;Usp39;72318678;72345184;6;CCDS20238;NM_138592
ENSMUST00000070395;Aarsd1;101406839;101417615;11;CCDS25467;NM_144829
ENSMUST00000070681;Gid4;60417262;60445277;11;CCDS24790;NM_025757
ENSMUST00000070726;Slc39a6;24579881;24603817;18;CCDS50239;NM_139143
ENSMUST00000070785;Zkscan3;21387003;21402713;13;CCDS26274;
ENSMUST00000070801;Alg13;144317804;144325197;X;CCDS30456;NM_026247
ENSMUST00000070878;Fkbp2;6977741;6980440;19;CCDS29515;NM_008020
ENSMUST00000070888;Mlst8;24473553;24479078;17;CCDS28484;"NM_019988; NM_001252463"
ENSMUST00000071056;Bckdk;127904082;127910221;7;CCDS21884;NM_009739
ENSMUST00000071103;Ddx1;13216973;13249213;12;CCDS25819;NM_134040
ENSMUST00000071215;Chchd1;20703006;20704425;14;CCDS26852;NM_025366
ENSMUST00000071230;Eif2s1;78861819;78887010;12;CCDS26003;NM_026114
ENSMUST00000071263;Dnajc30;135064202;135065862;5;CCDS39315;NM_025362
ENSMUST00000071268;Taok2;126865678;126884703;7;CCDS52404;NM_001163774
ENSMUST00000071399;Psg16;17074040;17133450;7;CCDS80666;NM_001310628
ENSMUST00000071423;Nhlrc2;56548261;56603503;19;CCDS29918;NM_025811
ENSMUST00000071492;Fam136a;86365646;86370058;6;CCDS20309;NM_025591
ENSMUST00000071592;Prmt7;106210936;106252794;8;CCDS22633;NM_145404
ENSMUST00000071739;Gsk3a;25228258;25237851;7;CCDS20976;NM_001031667
ENSMUST00000071792;1110038F14Rik;76948506;76950729;15;CCDS84175;
ENSMUST00000071841;Klhdc3;46674550;46680904;17;CCDS28834;NM_027910
ENSMUST00000071852;Commd7;153616933;153632781;2;CCDS16912;NM_133850
ENSMUST00000071898;Cpsf1;76595806;76607591;15;CCDS27577;NM_053193
ENSMUST00000071926;Nol7;43398390;43402861;13;CCDS36644;NM_023554
ENSMUST00000071935;Myo9b;71272734;71360713;8;CCDS40379;NM_015742
ENSMUST00000072079;Rrs1;9545408;9547455;1;CCDS14811;NM_021511
ENSMUST00000072141;Pdcd11;47090768;47131865;19;CCDS29888;NM_011053
ENSMUST00000072154;Pigh;79080664;79089651;12;CCDS26006;NM_029988
ENSMUST00000072287;Pi4kb;94974731;95006843;3;CCDS17599;NM_175356
ENSMUST00000072298;Ndrg3;156927345;156992056;2;CCDS16971;"NM_001355392; NM_013865"
ENSMUST00000072334;Dnajc5;181520485;181555133;2;CCDS17215;"NM_001271585; NM_016775"
ENSMUST00000072465;Zfp809;22225771;22243354;9;CCDS40560;NM_172763
ENSMUST00000072726;Wdr7;63708685;63989776;18;CCDS50307;NM_001014981
ENSMUST00000072727;Nap1l4;143513579;143549092;7;CCDS40197;NM_008672
ENSMUST00000072837;Foxk1;142401500;142462011;5;CCDS19826;NM_199068
ENSMUST00000072838;Hsf1;76477445;76500972;15;CCDS27572;NM_008296
ENSMUST00000072866;Ubap1;41348996;41390525;4;CCDS51140;NM_023305
ENSMUST00000072875;Srsf11;158010919;158031766;3;CCDS51102;NM_001093753
ENSMUST00000072961;Vps41;18717290;18866811;13;CCDS26257;NM_172120
ENSMUST00000073127;Ncapd3;27030175;27095311;9;CCDS57665;NM_178113
ENSMUST00000073192;Erlec1;30930774;30954152;11;CCDS24509;NM_025745
ENSMUST00000073337;Cramp1l;24961226;25015230;17;CCDS50030;NM_020608
ENSMUST00000073441;Smg7;152836995;152902622;1;CCDS35740;NM_001005507
ENSMUST00000073456;Nsa2;97129424;97137937;13;CCDS36756;NM_021552
ENSMUST00000073868;Naca;128035575;128048633;10;CCDS24258;"NM_001282976; NM_013608"
ENSMUST00000073889;Polg;79446231;79466362;7;CCDS21382;NM_017462
ENSMUST00000074058;Mbd2;70568189;70626131;18;CCDS29335;NM_010773
ENSMUST00000074144;Dcaf8;172148178;172196389;1;CCDS15509;
ENSMUST00000074370;Axin1;26138688;26195811;17;CCDS28547;NM_009733
ENSMUST00000074575;Snrnp70;45376453;45395742;7;CCDS21240;NM_009224
ENSMUST00000074669;Hnrnpab;51600100;51606847;11;CCDS24654;NM_010448
ENSMUST00000074840;Preb;30950853;30960361;5;CCDS39051;NM_016703
ENSMUST00000074912;Borcs7;46689906;46703382;19;CCDS38011;NM_025563
ENSMUST00000074941;Zfp35;23989632;24005376;18;CCDS29097;NM_011755
ENSMUST00000075117;Zxdc;90369494;90403490;6;CCDS20358;NM_173002
ENSMUST00000075242;Hspe1;55088132;55091307;1;CCDS35570;NM_008303
ENSMUST00000075280;Exosc1;41923566;41933296;19;CCDS29816;"NM_001320233; NM_001320232; NM_001320231; NM_025644"
ENSMUST00000075540;Mcm9;53536329;53630439;10;CCDS23846;NM_027830
ENSMUST00000075657;Ap3s2;79875325;79920649;7;CCDS21389;NM_009682
ENSMUST00000075666;Upf1;70331525;70353278;8;CCDS52572;NM_001122829
ENSMUST00000075671;Nfatc2ip;126382854;126396737;7;CCDS21827;NM_010900
ENSMUST00000075693;Yipf1;107314363;107359822;4;CCDS18437;NM_145550
ENSMUST00000075724;Rfxank;70130806;70139154;8;CCDS85552;NM_001025589
ENSMUST00000075856;Kdm2a;4316170;4397077;19;CCDS37886;NM_001001984
ENSMUST00000075896;Tsnax;125012997;125034192;8;CCDS22778;NM_016909
ENSMUST00000076219;Pum3;27388698;27429825;19;CCDS29723;NM_177474
ENSMUST00000076226;Herc2;56050253;56231800;7;CCDS21318;NM_010418
ENSMUST00000076264;Zfp512;31452435;31481754;5;CCDS19183;"NM_001360001; NM_172993"
ENSMUST00000076265;Upf3b;37091678;37110322;X;CCDS30068;NM_026573
ENSMUST00000076372;Sf3b4;96172332;96177564;3;CCDS17630;NM_153053
ENSMUST00000076431;Pmpca;26389339;26397122;2;CCDS15804;NM_173180
ENSMUST00000076454;Ubqln1;58176163;58215619;13;CCDS26569;NM_152234
ENSMUST00000076664;Zfp53;21491256;21509764;17;CCDS28440;
ENSMUST00000076694;Slc25a3;91116574;91124059;10;CCDS24121;NM_133668
ENSMUST00000076803;Atg13;91674618;91710576;2;CCDS16438;NM_145528
ENSMUST00000076813;Iah1;21316389;21323819;12;CCDS25835;NM_026347
ENSMUST00000076891;Zdhhc6;55298320;55316030;19;CCDS29909;NM_001033573
ENSMUST00000076949;Gpn1;31494741;31512904;5;CCDS19185;NM_133756
ENSMUST00000076957;Zdhhc8;18220753;18235136;16;CCDS28017;NM_172151
ENSMUST00000076991;4930453N24Rik;64762136;64771161;16;CCDS28265;NM_026273
ENSMUST00000077037;Pcbp2;102470550;102500061;15;CCDS49741;NM_001103165
ENSMUST00000077078;Rnf185;3415982;3452363;11;CCDS70127;"NM_001290473; NM_001290472"
ENSMUST00000077175;Polr3b;84622292;84727178;10;CCDS24081;NM_027423
ENSMUST00000077290;Pdia4;47796141;47813430;6;CCDS20097;NM_009787
ENSMUST00000077376;2810006K23Rik;124328098;124341844;5;CCDS51647;NM_001134717
ENSMUST00000077385;Fiz1;5007059;5014678;7;CCDS20751;"NM_001110329; NM_001360241"
ENSMUST00000077408;Bloc1s3;19504486;19508367;7;CCDS20904;NM_177692
ENSMUST00000077605;Eif4a2;23107759;23113946;16;CCDS49805;NM_001123038
ENSMUST00000077626;Pigu;155278243;155357430;2;CCDS16946;NM_001004721
ENSMUST00000077737;Brd3;27445579;27475686;2;CCDS15828;NM_001113573
ENSMUST00000077755;Arpc5;152766542;152775597;1;CCDS35739;NM_026369
ENSMUST00000077783;0610030E20Rik;72347334;72353148;6;CCDS51808;NM_026696
ENSMUST00000077791;Zfp1;111643506;111671011;8;CCDS22678;NM_001037665
ENSMUST00000077798;Ssrp1;85037234;85047109;2;CCDS38165;NM_182990
ENSMUST00000078079;Eif1a;46597704;46610211;18;CCDS29233;NM_010120
ENSMUST00000078286;Rpl7l1;46773907;46782656;17;CCDS28842;NM_025433
ENSMUST00000078528;C1qbp;70977836;70983026;11;CCDS24970;NM_007573
ENSMUST00000078665;Dhps;85071757;85075162;8;CCDS22492;NM_001039514
ENSMUST00000078717;Lrrc58;37868389;37888858;16;CCDS37340;NM_177093
ENSMUST00000078976;Zfp706;36997027;37007402;15;CCDS37063;NM_026521
ENSMUST00000079033;Bloc1s2;44139259;44146446;19;CCDS50445;NM_028607
ENSMUST00000079121;Mrpl18;12911349;12916345;17;CCDS28396;NM_026310
ENSMUST00000079213;Prpf38a;108564870;108579336;4;CCDS18452;NM_172697
ENSMUST00000079252;Ipmk;71347763;71385885;10;CCDS23918;"NM_027184; NM_001347191"
ENSMUST00000079693;Gpatch1;35276536;35318440;7;CCDS21147;NM_026181
ENSMUST00000079703;Nsmce2;59374287;59601684;15;CCDS27498;NM_026746
ENSMUST00000079746;Ctbp1;33247723;33274994;5;CCDS19201;"NM_013502; NM_001198859"
ENSMUST00000079764;Wdr83os;85080740;85082339;8;CCDS80909;NM_001001493
ENSMUST00000079791;Pcyt1a;32430924;32475070;16;CCDS28120;NM_009981
ENSMUST00000079817;Stk24;121286343;121379334;14;CCDS37016;NM_145465
ENSMUST00000079833;Hsf2;57486396;57513135;10;CCDS23852;NM_008297
ENSMUST00000079866;Srsf1;88047718;88051490;11;CCDS36274;NM_001078167
ENSMUST00000079869;Znrf2;54816916;54893500;6;CCDS20159;NM_199143
ENSMUST00000079883;Scamp4;80602880;80615783;10;CCDS24028;NM_019575
ENSMUST00000079961;Nup93;94214564;94314860;8;CCDS22540;
ENSMUST00000079987;Las1l;95935335;95956913;X;CCDS30287;NM_152822
ENSMUST00000080001;Ufc1;171288563;171295024;1;CCDS15488;"NM_001360932; NM_001360931; NM_025388"
ENSMUST00000080008;Arfgap2;91264974;91276931;2;CCDS16430;NM_023854
ENSMUST00000080036;Htt;34761744;34912534;5;CCDS19220;NM_010414
ENSMUST00000080058;Egln2;27158658;27166802;7;CCDS21011;NM_053208
ENSMUST00000080353;Ing2;47667178;47675158;8;CCDS22298;NM_023503
ENSMUST00000080356;Snrpa;27187007;27196271;7;CCDS21014;"NM_015782; NM_001285825"
ENSMUST00000080536;Abce1;79683462;79711740;8;CCDS22438;NM_015751
ENSMUST00000080537;Rac1;143503634;143528036;5;CCDS19843;NM_009007
ENSMUST00000080553;Deaf1;141297180;141327672;7;CCDS40185;"NM_016874; NM_001282072; NM_001282073; NM_001282076"
ENSMUST00000080713;Utp14a;48256862;48282453;X;CCDS30107;NM_028276
ENSMUST00000080723;Tax1bp1;52713729;52766780;6;CCDS39490;NM_025816
ENSMUST00000080771;Zbtb24;41450383;41465574;10;CCDS23804;NM_153398
ENSMUST00000080812;Zc3hc1;30366380;30391023;6;CCDS80508;NM_001311086
ENSMUST00000080919;Thrap3;126164082;126202760;4;CCDS18645;"NM_001356455; NM_146153; NM_001356456"
ENSMUST00000080975;Os9;127095650;127121125;10;CCDS24229;NM_177614
ENSMUST00000081104;Timm17a;135295213;135313778;1;CCDS15318;NM_011590
ENSMUST00000081291;Cyhr1;76643395;76660061;15;CCDS27581;NM_019396
ENSMUST00000081381;Mbtps1;119508156;119558735;8;CCDS22707;NM_001167910
ENSMUST00000081551;Tcea1;4857814;4897905;1;CCDS35505;"NM_001159750; NM_011541"
ENSMUST00000081591;Zc3h15;83644435;83664622;2;CCDS16180;NM_026934
ENSMUST00000081834;Armcx3;134756595;134761425;X;CCDS30400;NM_027870
ENSMUST00000081932;Nmt2;3284212;3328877;2;CCDS15644;NM_008708
ENSMUST00000081946;Timm50;28305516;28312072;7;CCDS21039;NM_025616
ENSMUST00000081980;Med9;59948206;59962205;11;CCDS24780;NM_138675
ENSMUST00000082337;Mdc1;35841515;35859670;17;CCDS37604;NM_001010833
ENSMUST00000084238;Zdhhc18;133605299;133633469;4;CCDS38906;NM_001017968
ENSMUST00000084299;Akirin2;34550937;34566908;4;CCDS18027;NM_001007589
ENSMUST00000084383;Rbm10;20617783;20650901;X;CCDS53014;"NM_001167776; NM_001358904"
ENSMUST00000084418;Mob2;142008550;142061065;7;CCDS40190;"NM_028308; NM_001357705"
ENSMUST00000084500;Oat;132557478;132576398;7;CCDS21923;NM_016978
ENSMUST00000084502;Bub3;131560222;131571892;7;CCDS40160;"NM_001317350; NM_009774"
ENSMUST00000084512;Tacc1;25154552;25201449;8;CCDS40302;NM_199323
ENSMUST00000084524;Prpf4;62408797;62426990;4;CCDS18239;NM_027297
ENSMUST00000084525;Cdc26;62394583;62408642;4;CCDS38774;NM_139291
ENSMUST00000084733;Tmem42;123021326;123023487;9;CCDS23652;NM_025339
ENSMUST00000084820;Golga4;118506267;118582519;9;CCDS40801;NM_018748
ENSMUST00000084838;Cd47;49855645;49915010;16;CCDS28212;NM_010581
ENSMUST00000084885;Ubp1;113930934;113977199;9;CCDS40788;NM_001083319
ENSMUST00000084953;Mark3;111574527;111656221;12;CCDS26181;NM_021516
ENSMUST00000085177;Msl2;101074762;101104800;9;CCDS85717;NM_001100451
ENSMUST00000085206;Slc25a36;97074961;97111157;9;CCDS23420;NM_138756
ENSMUST00000085245;Slc39a9;80644239;80683337;12;CCDS49099;NM_026244
ENSMUST00000085248;Morf4l1;90091665;90114715;9;CCDS23400;"NM_001357780; NM_001039147"
ENSMUST00000085375;Pih1d1;45154314;45160064;7;CCDS21232;NM_029406
ENSMUST00000085435;Csnk1g2;80629656;80640337;10;CCDS48638;NM_001159591
ENSMUST00000085519;Anp32a;62341329;62378812;9;CCDS40663;NM_009672
ENSMUST00000085546;Hmgb1;149046702;149053040;5;CCDS19883;NM_010439
ENSMUST00000085585;Lsm14a;34344646;34389687;7;CCDS21140;NM_025948
ENSMUST00000085856;Zfp157;138441468;138460694;5;CCDS39345;NM_028130
ENSMUST00000086216;Anapc5;122787459;122821339;5;CCDS39258;NM_021505
ENSMUST00000086278;Zfp810;22276748;22307638;9;CCDS40562;NM_145612
ENSMUST00000086461;Rfc5;117378103;117389047;5;CCDS39235;NM_028128
ENSMUST00000086471;Suds3;117091680;117115998;5;CCDS39232;NM_178622
ENSMUST00000086635;Pitpnb;111330763;111388359;5;CCDS39213;"NM_001301644; NM_001359216; NM_019640"
ENSMUST00000086828;Ptprs;56412431;56462216;17;CCDS57103;"NM_001252456; NM_001252453"
ENSMUST00000086876;Pot1b;55651951;55712578;17;CCDS50147;NM_028370
ENSMUST00000087026;Polr1c;46243920;46248054;17;CCDS37632;NM_009085
ENSMUST00000087031;Xpo5;46202782;46243598;17;CCDS37631;NM_028198
ENSMUST00000087143;Eif1ax;159372178;159389928;X;CCDS41192;NM_025437
ENSMUST00000087200;Gnl1;35979851;35989462;17;CCDS37606;NM_008136
ENSMUST00000087215;Cnot9;74506058;74530842;1;CCDS35615;NM_021383
ENSMUST00000087351;Hnrnpa1;103240454;103244955;15;CCDS37233;NM_010447
ENSMUST00000087366;Creb1;64532819;64604548;1;CCDS15005;NM_133828
ENSMUST00000087511;Tmem128;38260185;38269634;5;CCDS19254;NM_025480
ENSMUST00000087517;Dido1;180657964;180702350;2;CCDS17182;NM_175551
ENSMUST00000087582;Hnrnpm;33646239;33685419;17;CCDS50068;NM_001109913
ENSMUST00000087737;Tnip2;34496087;34513991;5;CCDS19214;NM_139064
ENSMUST00000087916;Hdac8;102284639;102505359;X;CCDS41084;NM_027382
ENSMUST00000087951;Vps37c;10688751;10714626;19;CCDS29585;NM_181403
ENSMUST00000087971;Zfp64;168925361;168955272;2;CCDS50804;NM_009564
ENSMUST00000088217;Tbl1x;77511013;77662983;X;CCDS41036;NM_020601
ENSMUST00000088307;BC003965;25184554;25187662;17;CCDS57057;NM_183150
ENSMUST00000088615;Arfgef1;10137571;10232670;1;CCDS35512;NM_001102430
ENSMUST00000088652;Htatsf1;57053615;57067183;X;CCDS40983;"NM_029371; NM_028242"
ENSMUST00000088716;Smarcc1;110131980;110240178;9;CCDS23561;NM_009211
ENSMUST00000088788;Ppp6r2;89253035;89286261;15;CCDS27743;
ENSMUST00000088922;Gtf2f2;75896937;76010865;14;CCDS36981;NM_026816
ENSMUST00000089024;Tcp1;12916329;12924556;17;CCDS70760;NM_001290712
ENSMUST00000089049;Nudt18;70577637;70582571;14;CCDS27258;NM_153136
ENSMUST00000089058;Map3k4;12227621;12318796;17;CCDS37435;NM_011948
ENSMUST00000089059;H13;152669488;152705036;2;CCDS50752;NM_001159551
ENSMUST00000089174;Ccdc134;82127922;82142203;15;CCDS37155;"NM_001326588; NM_172428"
ENSMUST00000089230;Ppp2r2a;67014056;67072444;14;CCDS56967;NM_028032
ENSMUST00000089473;Zdhhc20;57832703;57890276;14;CCDS27162;NM_029492
ENSMUST00000089519;Aak1;86849517;87003223;6;CCDS39544;NM_001040106
ENSMUST00000089622;Tet3;83362373;83441675;6;CCDS51820;"NM_183138; NM_001347313"
ENSMUST00000089645;Htra2;83051266;83054571;6;CCDS20267;NM_019752
ENSMUST00000089765;Chrac1;73090392;73094075;15;CCDS27516;NM_053068
ENSMUST00000089776;Cep152;125563088;125625113;2;CCDS38229;NM_001081091
ENSMUST00000089950;Rabggtb;153907289;153913009;3;CCDS51097;NM_001163478
ENSMUST00000090147;Btd;31641057;31668579;14;CCDS36857;NM_025295
ENSMUST00000090174;Zfyve19;119208634;119217049;2;CCDS16595;NM_028054
ENSMUST00000090192;Ube2l3;17152015;17201492;16;CCDS27997;NM_009456
ENSMUST00000090227;March6;31455891;31531053;15;CCDS37054;NM_172606
ENSMUST00000090292;Drosha;12824863;12935291;15;CCDS49583;
ENSMUST00000090300;Marf1;14109173;14159267;16;CCDS37262;NM_001081154
ENSMUST00000090413;Utp3;88554462;88556090;5;CCDS19402;NM_023054
ENSMUST00000090511;Gcc1;28416091;28421724;6;CCDS19951;NM_028900
ENSMUST00000090569;Psma5;108256926;108279974;3;CCDS17755;NM_011967
ENSMUST00000090614;Arhgap1;91650222;91672326;2;CCDS16437;NM_001359970
ENSMUST00000090680;Ddx20;105678270;105687574;3;CCDS38581;NM_017397
ENSMUST00000090759;Acp6;97158777;97176574;3;CCDS17653;NM_019800
ENSMUST00000090781;Hist2h2be;96221119;96223738;3;CCDS17635;NM_178214
ENSMUST00000090804;Arnt;95434390;95497240;3;CCDS38546;NM_009709
ENSMUST00000090840;Zrsr2;163950386;163958598;X;CCDS41205;NM_178794
ENSMUST00000090908;Ubap2l;90005994;90052452;3;CCDS79959;"NM_001165988; NM_001165987"
ENSMUST00000090938;Dap3;88920803;88950414;3;CCDS17486;NM_022994
ENSMUST00000091064;Rraga;86575668;86577285;4;CCDS18306;NM_178376
ENSMUST00000091257;Mfn1;32529465;32579239;3;CCDS17296;NM_024200
ENSMUST00000091291;Insr;3150922;3279617;8;CCDS22059;NM_010568
ENSMUST00000091299;Cdk7;100702631;100730939;13;CCDS36766;NM_009874
ENSMUST00000091374;Sumo1;59639434;59670834;1;CCDS35586;NM_009460
ENSMUST00000091466;Ttc37;76098734;76187983;13;CCDS36735;NM_001081352
ENSMUST00000091614;Nfx1;40970906;41012608;4;CCDS71359;NM_001290449
ENSMUST00000091641;Snrnp48;38204945;38227665;13;CCDS36635;NM_026382
ENSMUST00000091829;Larp4b;9093982;9174451;13;CCDS79162;NM_001311117
ENSMUST00000091852;Mex3c;73573044;73592575;18;CCDS50318;NM_001039214
ENSMUST00000091884;Hmgxb3;61131277;61177050;18;CCDS50301;NM_134134
ENSMUST00000091924;Polr3gl;96577872;96594181;3;CCDS17641;NM_027241
ENSMUST00000092096;Usp14;9993066;10030141;18;CCDS37735;NM_021522
ENSMUST00000092112;Wac;7869493;7927519;18;CCDS50218;NM_001146298
ENSMUST00000092170;Tmem19;115340742;115362267;10;CCDS24178;"NM_133683; NM_001359471; NM_001359472"
ENSMUST00000092295;Mbd3;80392539;80399550;10;CCDS24020;NM_013595
ENSMUST00000092404;Srsf2;116849901;116853094;11;CCDS25680;NM_011358
ENSMUST00000092430;Tfam;71225464;71238280;10;CCDS23916;NM_009360
ENSMUST00000092569;Ccdc43;102684686;102697782;11;CCDS25502;NM_025918
ENSMUST00000092834;Synrg;83964428;84044578;11;CCDS25181;NM_194341
ENSMUST00000092857;Rhot1;80209084;80267486;11;CCDS25130;NM_021536
ENSMUST00000093043;Gas8;123518834;123536650;8;CCDS40512;NM_018855
ENSMUST00000093073;Zc3h18;122376643;122417360;8;CCDS22736;NM_001029994
ENSMUST00000093120;Kars;111993443;112011266;8;CCDS52677;"NM_001130868; NM_001363429"
ENSMUST00000093140;Anapc11;120598532;120605776;11;CCDS25745;NM_001038230
ENSMUST00000093157;Ap1g1;109778554;109864204;8;CCDS40475;NM_009677
ENSMUST00000093162;Atxn1l;109726451;109737739;8;CCDS40474;NM_001080930
ENSMUST00000093454;Ell;70539688;70592858;8;CCDS22372;NM_007924
ENSMUST00000093456;Kxd1;70513396;70523180;8;CCDS52574;NM_029366
ENSMUST00000093552;Tomm40;19701313;19715438;7;CCDS52062;NM_016871
ENSMUST00000094053;Tnrc6a;123124181;123195296;7;CCDS57583;NM_144925
ENSMUST00000094065;Tmem256;69838524;69839618;11;CCDS24915;NM_026982
ENSMUST00000094097;Tmem41b;109972187;109986451;7;CCDS21742;NM_153525
ENSMUST00000094324;Cdc25a;109875579;109893895;9;CCDS23559;NM_007658
ENSMUST00000094398;Uevld;46923216;46958527;7;CCDS39965;NM_001040695
ENSMUST00000094467;Entpd6;150749042;150771675;2;CCDS16861;"NM_172117; NM_001355068"
ENSMUST00000094578;Sec31a;100361649;100416234;5;CCDS51573;NM_026969
ENSMUST00000094632;Sars2;28742002;28753871;7;CCDS21053;NM_023637
ENSMUST00000094646;Vps4b;106769430;106796728;1;CCDS15211;NM_009190
ENSMUST00000094651;Eid2b;28277739;28279489;7;CCDS52161;NM_001177427
ENSMUST00000094657;Dnajc8;132535550;132553742;4;CCDS51319;NM_172400
ENSMUST00000094782;Inpp5b;124741850;124801511;4;CCDS38876;NM_008385
ENSMUST00000094815;Sae1;16327050;16387785;7;CCDS20848;NM_019748
ENSMUST00000094870;Zfp787;6131491;6155971;7;CCDS20769;NM_001013012
ENSMUST00000094933;Usp24;106316234;106441322;4;CCDS51251;NM_183225
ENSMUST00000094993;Klhl9;88718292;88722465;4;CCDS38800;NM_172871
ENSMUST00000095063;Inip;59769637;59783866;4;CCDS18225;NM_001013577
ENSMUST00000095176;Znrf1;111536842;111623778;8;CCDS22676;
ENSMUST00000095187;Srbd1;85984665;86145175;17;CCDS50204;NM_030133
ENSMUST00000095214;Cnep1r1;88118769;88135106;8;CCDS52628;NM_029074
ENSMUST00000095220;Fbxw9;85060055;85067121;8;CCDS40418;NM_026791
ENSMUST00000095263;Yipf3;46248080;46252537;17;CCDS28823;NM_145353
